ticker,Date,Open,Close*,delta,delta_bin
DVA,"Nov 09, 2020",101.22,102.33,1.1099999999999994,up
DE,"Nov 20, 2020",256.64,258.56,1.920000000000016,up
DE,"Nov 19, 2020",257.29,255.59,-1.700000000000017,down
DE,"Nov 18, 2020",258.44,257.33,-1.1100000000000136,down
DE,"Nov 17, 2020",256.5,258.21,1.7099999999999795,up
DE,"Nov 16, 2020",255.0,259.1,4.100000000000024,up
DE,"Nov 13, 2020",250.82,251.79,0.9699999999999988,up
DE,"Nov 12, 2020",250.85,248.01,-2.8400000000000034,down
DE,"Nov 11, 2020",253.96,249.35,-4.610000000000014,down
DE,"Nov 10, 2020",249.49,253.97,4.479999999999991,up
DE,"Nov 09, 2020",260.59,248.87,-11.719999999999974,down
DAL,"Nov 20, 2020",37.99,37.13,-0.8599999999999994,down
DAL,"Nov 19, 2020",37.59,37.91,0.3199999999999932,up
DAL,"Nov 18, 2020",38.09,37.91,-0.18000000000000682,down
DAL,"Nov 17, 2020",37.4,37.6,0.20000000000000284,up
DAL,"Nov 16, 2020",38.43,38.0,-0.4299999999999997,down
DAL,"Nov 13, 2020",34.95,36.46,1.509999999999998,up
DAL,"Nov 12, 2020",34.09,34.38,0.28999999999999915,up
DAL,"Nov 11, 2020",36.64,35.02,-1.6199999999999974,down
DAL,"Nov 10, 2020",36.1,37.04,0.9399999999999976,up
DAL,"Nov 09, 2020",37.4,36.77,-0.6299999999999955,down
XRAY,"Nov 20, 2020",48.62,49.4,0.7800000000000011,up
XRAY,"Nov 19, 2020",48.44,48.87,0.4299999999999997,up
XRAY,"Nov 18, 2020",49.13,48.91,-0.220000000000006,down
XRAY,"Nov 17, 2020",47.73,48.9,1.1700000000000017,up
XRAY,"Nov 16, 2020",52.77,49.68,-3.0900000000000034,down
XRAY,"Nov 13, 2020",49.56,51.36,1.7999999999999972,up
XRAY,"Nov 12, 2020",49.83,49.05,-0.7800000000000011,down
XRAY,"Nov 11, 2020",52.92,49.85,-3.0700000000000003,down
XRAY,"Nov 10, 2020",51.47,52.96,1.490000000000002,up
XRAY,"Nov 09, 2020",48.66,51.4,2.740000000000002,up
DVN,"Nov 20, 2020",13.5,13.16,-0.33999999999999986,down
DVN,"Nov 19, 2020",12.76,13.56,0.8000000000000007,up
DVN,"Nov 18, 2020",13.22,12.76,-0.4600000000000009,down
DVN,"Nov 17, 2020",12.4,13.11,0.7099999999999991,up
DVN,"Nov 16, 2020",12.53,12.53,0.0,up
DVN,"Nov 13, 2020",11.34,11.78,0.4399999999999995,up
DVN,"Nov 12, 2020",11.4,11.22,-0.17999999999999972,down
DVN,"Nov 11, 2020",11.94,11.66,-0.27999999999999936,down
DVN,"Nov 10, 2020",11.55,11.76,0.20999999999999908,up
DVN,"Nov 09, 2020",10.83,11.33,0.5,up
DXCM,"Nov 20, 2020",331.15,315.87,-15.279999999999974,down
DXCM,"Nov 19, 2020",326.9,330.64,3.740000000000009,up
DXCM,"Nov 18, 2020",335.25,329.21,-6.0400000000000205,down
DXCM,"Nov 17, 2020",336.85,334.35,-2.5,down
DXCM,"Nov 16, 2020",336.4,340.03,3.629999999999996,up
DXCM,"Nov 13, 2020",342.82,336.4,-6.420000000000018,down
DXCM,"Nov 12, 2020",348.47,336.7,-11.770000000000039,down
DXCM,"Nov 11, 2020",342.85,347.5,4.649999999999976,up
DXCM,"Nov 10, 2020",336.21,339.53,3.3199999999999936,up
DXCM,"Nov 09, 2020",361.33,343.84,-17.49000000000001,down
FANG,"Nov 20, 2020",39.39,39.84,0.4500000000000029,up
FANG,"Nov 19, 2020",37.08,39.44,2.3599999999999994,up
FANG,"Nov 18, 2020",37.75,37.74,-0.009999999999998007,down
FANG,"Nov 17, 2020",35.02,37.31,2.289999999999999,up
FANG,"Nov 16, 2020",35.45,35.93,0.4799999999999969,up
FANG,"Nov 13, 2020",32.15,33.6,1.4500000000000028,up
FANG,"Nov 12, 2020",31.8,31.66,-0.14000000000000054,down
FANG,"Nov 11, 2020",34.1,32.85,-1.25,down
FANG,"Nov 10, 2020",33.44,33.73,0.28999999999999915,up
DLR,"Nov 20, 2020",143.0,142.7,-0.30000000000001137,down
DLR,"Nov 19, 2020",141.97,143.0,1.0300000000000011,up
DLR,"Nov 18, 2020",142.23,142.4,0.17000000000001592,up
DLR,"Nov 17, 2020",141.86,142.42,0.5599999999999739,up
DLR,"Nov 16, 2020",145.0,142.0,-3.0,down
DLR,"Nov 13, 2020",142.61,144.65,2.039999999999992,up
DLR,"Nov 12, 2020",141.4,141.4,0.0,up
DLR,"Nov 11, 2020",138.19,140.99,2.800000000000012,up
DLR,"Nov 10, 2020",138.56,135.82,-2.740000000000009,down
DLR,"Nov 09, 2020",149.87,138.22,-11.650000000000004,down
DFS,"Nov 20, 2020",76.32,74.8,-1.5199999999999958,down
DFS,"Nov 19, 2020",74.94,76.76,1.820000000000008,up
DFS,"Nov 18, 2020",77.11,76.08,-1.0300000000000011,down
DFS,"Nov 17, 2020",76.52,77.1,0.5799999999999983,up
DFS,"Nov 16, 2020",79.0,77.77,-1.2300000000000042,down
DFS,"Nov 13, 2020",73.85,76.61,2.7600000000000047,up
DFS,"Nov 12, 2020",73.0,73.39,0.39000000000000057,up
DFS,"Nov 11, 2020",76.14,74.25,-1.8900000000000008,down
DFS,"Nov 10, 2020",76.49,76.34,-0.14999999999999147,down
DISCA,"Nov 20, 2020",24.9,25.49,0.5899999999999999,up
DISCA,"Nov 19, 2020",24.14,25.03,0.8900000000000006,up
DISCA,"Nov 18, 2020",24.32,24.5,0.17999999999999972,up
DISCA,"Nov 17, 2020",23.59,24.3,0.7100000000000009,up
DISCA,"Nov 16, 2020",23.7,24.07,0.37000000000000105,up
DISCA,"Nov 13, 2020",22.02,23.12,1.1000000000000014,up
DISCA,"Nov 12, 2020",22.46,21.8,-0.6600000000000001,down
DISCA,"Nov 11, 2020",22.89,22.44,-0.4499999999999993,down
DISCA,"Nov 10, 2020",22.12,22.92,0.8000000000000007,up
DISCA,"Nov 09, 2020",21.86,22.12,0.2600000000000016,up
DISCK,"Nov 20, 2020",22.43,22.89,0.4600000000000009,up
DISCK,"Nov 19, 2020",21.83,22.53,0.7000000000000028,up
DISCK,"Nov 18, 2020",22.04,22.03,-0.009999999999998007,down
DISCK,"Nov 17, 2020",21.47,22.0,0.5300000000000011,up
DISCK,"Nov 16, 2020",21.43,21.82,0.39000000000000057,up
DISCK,"Nov 13, 2020",19.92,20.9,0.9799999999999968,up
DISCK,"Nov 12, 2020",20.32,19.69,-0.629999999999999,down
DISCK,"Nov 11, 2020",20.68,20.32,-0.35999999999999943,down
DISCK,"Nov 10, 2020",19.96,20.73,0.7699999999999996,up
DISCK,"Nov 09, 2020",19.88,20.11,0.23000000000000045,up
DISH,"Nov 20, 2020",33.85,33.99,0.14000000000000054,up
DISH,"Nov 19, 2020",33.25,33.96,0.7100000000000009,up
DISH,"Nov 18, 2020",34.11,33.5,-0.6099999999999994,down
DISH,"Nov 17, 2020",32.6,34.05,1.4499999999999955,up
DISH,"Nov 16, 2020",32.13,32.94,0.8099999999999952,up
DISH,"Nov 13, 2020",30.47,31.54,1.0700000000000005,up
DISH,"Nov 12, 2020",30.34,30.13,-0.21000000000000085,down
DISH,"Nov 11, 2020",29.34,30.35,1.0100000000000016,up
DISH,"Nov 10, 2020",27.9,28.88,0.9800000000000004,up
DISH,"Nov 09, 2020",28.8,28.05,-0.75,down
DG,"Nov 20, 2020",211.01,210.23,-0.7800000000000011,down
DG,"Nov 19, 2020",209.01,211.21,2.200000000000017,up
DG,"Nov 18, 2020",208.93,208.57,-0.36000000000001364,down
DG,"Nov 17, 2020",212.0,208.75,-3.25,down
DG,"Nov 16, 2020",214.3,213.09,-1.210000000000008,down
DG,"Nov 13, 2020",213.85,213.9,0.05000000000001137,up
DG,"Nov 12, 2020",214.0,212.78,-1.2199999999999989,down
DG,"Nov 11, 2020",211.5,213.57,2.069999999999993,up
DG,"Nov 10, 2020",210.98,210.56,-0.4199999999999875,down
DG,"Nov 09, 2020",224.87,210.49,-14.379999999999995,down
DLTR,"Nov 20, 2020",94.29,94.97,0.6799999999999926,up
DLTR,"Nov 19, 2020",93.49,94.55,1.0600000000000025,up
DLTR,"Nov 18, 2020",94.35,93.65,-0.6999999999999886,down
DLTR,"Nov 17, 2020",94.55,93.82,-0.730000000000004,down
DLTR,"Nov 16, 2020",95.81,95.61,-0.20000000000000284,down
DLTR,"Nov 13, 2020",93.42,94.95,1.5300000000000011,up
DLTR,"Nov 12, 2020",94.71,93.19,-1.5199999999999958,down
DLTR,"Nov 11, 2020",95.99,94.32,-1.6700000000000017,down
DLTR,"Nov 10, 2020",94.74,94.97,0.23000000000000398,up
DLTR,"Nov 09, 2020",97.96,95.87,-2.0899999999999888,down
D,"Nov 20, 2020",79.69,78.65,-1.039999999999992,down
D,"Nov 19, 2020",80.9,79.76,-1.1400000000000006,down
D,"Nov 18, 2020",84.48,81.21,-3.2700000000000102,down
D,"Nov 17, 2020",85.33,84.17,-1.1599999999999966,down
D,"Nov 16, 2020",86.0,86.07,0.06999999999999318,up
D,"Nov 13, 2020",85.17,84.93,-0.2399999999999949,down
D,"Nov 12, 2020",85.27,84.58,-0.6899999999999977,down
D,"Nov 11, 2020",86.0,85.68,-0.3199999999999932,down
D,"Nov 10, 2020",84.58,85.76,1.1800000000000068,up
D,"Nov 09, 2020",85.17,84.02,-1.1500000000000057,down
DPZ,"Nov 20, 2020",386.87,389.56,2.6899999999999977,up
DPZ,"Nov 19, 2020",384.31,385.04,0.7300000000000182,up
DPZ,"Nov 18, 2020",385.66,382.46,-3.2000000000000446,down
DPZ,"Nov 17, 2020",385.46,384.47,-0.9899999999999524,down
DPZ,"Nov 16, 2020",384.29,384.82,0.5299999999999727,up
DPZ,"Nov 13, 2020",390.17,389.6,-0.5699999999999932,down
DPZ,"Nov 12, 2020",394.63,390.55,-4.079999999999984,down
DPZ,"Nov 11, 2020",383.76,394.67,10.910000000000023,up
DPZ,"Nov 10, 2020",375.0,381.67,6.670000000000018,up
DPZ,"Nov 09, 2020",387.21,376.55,-10.659999999999966,down
DOV,"Nov 20, 2020",124.69,123.48,-1.2099999999999935,down
DOV,"Nov 19, 2020",123.74,124.68,0.940000000000012,up
DOV,"Nov 18, 2020",125.97,124.36,-1.6099999999999994,down
DOV,"Nov 17, 2020",124.95,125.41,0.4599999999999938,up
DOV,"Nov 16, 2020",124.56,125.8,1.2399999999999949,up
DOV,"Nov 13, 2020",120.98,122.28,1.2999999999999972,up
DOV,"Nov 12, 2020",120.4,120.0,-0.4000000000000057,down
DOV,"Nov 11, 2020",120.56,120.87,0.3100000000000023,up
DOV,"Nov 10, 2020",120.31,119.81,-0.5,down
DOV,"Nov 09, 2020",121.39,119.72,-1.6700000000000017,down
DOW,"Nov 20, 2020",55.07,54.73,-0.3400000000000034,down
DOW,"Nov 19, 2020",54.91,55.34,0.4300000000000068,up
DOW,"Nov 18, 2020",54.65,55.3,0.6499999999999986,up
DOW,"Nov 17, 2020",53.16,54.48,1.3200000000000005,up
DOW,"Nov 16, 2020",53.55,53.93,0.38000000000000256,up
DOW,"Nov 13, 2020",50.27,51.97,1.6999999999999955,up
DOW,"Nov 12, 2020",51.74,51.04,-0.7000000000000028,down
DOW,"Nov 11, 2020",53.5,52.21,-1.2899999999999991,down
DOW,"Nov 10, 2020",52.33,53.46,1.1300000000000026,up
DOW,"Nov 09, 2020",51.59,52.12,0.5299999999999939,up
DTE,"Nov 20, 2020",130.16,129.86,-0.2999999999999829,down
DTE,"Nov 19, 2020",130.5,129.66,-0.8400000000000034,down
DTE,"Nov 18, 2020",133.33,130.2,-3.130000000000024,down
DTE,"Nov 17, 2020",133.91,132.84,-1.0699999999999932,down
DTE,"Nov 16, 2020",133.0,135.2,2.1999999999999886,up
DTE,"Nov 13, 2020",129.09,130.7,1.6099999999999852,up
DTE,"Nov 12, 2020",129.79,128.5,-1.289999999999992,down
DTE,"Nov 11, 2020",132.6,130.06,-2.539999999999992,down
DTE,"Nov 10, 2020",129.15,132.0,2.8499999999999943,up
DTE,"Nov 09, 2020",128.19,128.81,0.6200000000000045,up
DUK,"Nov 20, 2020",91.7,92.58,0.8799999999999955,up
DUK,"Nov 19, 2020",91.34,91.7,0.35999999999999943,up
DUK,"Nov 18, 2020",93.59,91.53,-2.0600000000000023,down
DUK,"Nov 17, 2020",94.3,92.92,-1.3799999999999957,down
DUK,"Nov 16, 2020",96.05,95.01,-1.039999999999992,down
DUK,"Nov 13, 2020",94.71,94.98,0.27000000000001023,up
DUK,"Nov 12, 2020",95.5,94.25,-1.25,down
DUK,"Nov 11, 2020",97.68,97.31,-0.37000000000000455,down
DUK,"Nov 10, 2020",95.72,97.14,1.4200000000000017,up
DRE,"Nov 20, 2020",38.67,38.41,-0.2600000000000051,down
DRE,"Nov 19, 2020",38.63,38.69,0.059999999999995175,up
DRE,"Nov 18, 2020",39.85,38.81,-1.0399999999999991,down
DRE,"Nov 17, 2020",39.67,39.85,0.17999999999999972,up
DRE,"Nov 16, 2020",40.86,39.89,-0.9699999999999988,down
DRE,"Nov 13, 2020",40.13,40.33,0.19999999999999574,up
DRE,"Nov 12, 2020",40.28,40.37,0.0899999999999963,up
DRE,"Nov 11, 2020",40.35,40.33,-0.02000000000000313,down
DRE,"Nov 10, 2020",38.71,39.57,0.8599999999999994,up
DD,"Nov 20, 2020",61.9,62.55,0.6499999999999986,up
DD,"Nov 19, 2020",61.9,62.05,0.14999999999999858,up
DD,"Nov 18, 2020",63.5,62.15,-1.3500000000000014,down
DD,"Nov 17, 2020",62.72,63.16,0.4399999999999977,up
DD,"Nov 16, 2020",63.0,63.42,0.4200000000000017,up
DD,"Nov 13, 2020",60.39,61.63,1.240000000000002,up
DD,"Nov 12, 2020",59.98,59.98,0.0,up
DD,"Nov 11, 2020",61.87,60.31,-1.5599999999999952,down
DD,"Nov 10, 2020",61.92,61.76,-0.1600000000000037,down
DD,"Nov 09, 2020",62.06,61.66,-0.4000000000000057,down
DXC,"Nov 20, 2020",21.99,21.46,-0.5299999999999976,down
DXC,"Nov 19, 2020",22.05,22.03,-0.01999999999999957,down
DXC,"Nov 18, 2020",22.05,22.28,0.23000000000000045,up
DXC,"Nov 17, 2020",21.6,22.05,0.4499999999999993,up
DXC,"Nov 16, 2020",21.41,21.5,0.08999999999999986,up
DXC,"Nov 13, 2020",20.66,20.5,-0.16000000000000014,down
DXC,"Nov 12, 2020",20.69,20.28,-0.41000000000000014,down
DXC,"Nov 11, 2020",21.15,21.02,-0.129999999999999,down
DXC,"Nov 10, 2020",19.65,21.06,1.41,up
DXC,"Nov 09, 2020",19.09,19.54,0.4499999999999993,up
EMN,"Nov 20, 2020",96.32,96.55,0.23000000000000398,up
EMN,"Nov 19, 2020",96.01,96.51,0.5,up
EMN,"Nov 18, 2020",97.34,96.73,-0.6099999999999994,down
EMN,"Nov 17, 2020",97.0,97.01,0.010000000000005116,up
EMN,"Nov 16, 2020",95.06,98.0,2.9399999999999977,up
EMN,"Nov 13, 2020",91.1,94.0,2.9000000000000057,up
EMN,"Nov 12, 2020",90.73,90.75,0.019999999999996014,up
EMN,"Nov 11, 2020",93.15,91.76,-1.3900000000000006,down
EMN,"Nov 10, 2020",90.36,93.4,3.0400000000000063,up
EMN,"Nov 09, 2020",90.1,90.34,0.2400000000000091,up
ETN,"Nov 20, 2020",118.23,117.4,-0.8299999999999983,down
ETN,"Nov 19, 2020",117.58,118.12,0.5400000000000063,up
ETN,"Nov 18, 2020",116.14,116.75,0.6099999999999994,up
ETN,"Nov 17, 2020",116.19,116.07,-0.12000000000000455,down
ETN,"Nov 16, 2020",116.8,117.5,0.7000000000000028,up
ETN,"Nov 13, 2020",114.0,114.45,0.4500000000000029,up
ETN,"Nov 12, 2020",113.61,113.32,-0.29000000000000625,down
ETN,"Nov 11, 2020",116.99,114.07,-2.9200000000000017,down
ETN,"Nov 10, 2020",113.66,114.86,1.2000000000000028,up
ETN,"Nov 09, 2020",116.12,113.5,-2.6200000000000045,down
EBAY,"Nov 20, 2020",49.8,48.99,-0.8099999999999952,down
EBAY,"Nov 19, 2020",48.65,49.78,1.1300000000000026,up
EBAY,"Nov 18, 2020",48.07,48.53,0.4600000000000009,up
EBAY,"Nov 17, 2020",48.37,48.33,-0.03999999999999915,down
EBAY,"Nov 16, 2020",48.45,48.55,0.09999999999999433,up
EBAY,"Nov 13, 2020",46.9,48.67,1.7700000000000031,up
EBAY,"Nov 12, 2020",48.13,46.59,-1.5399999999999991,down
EBAY,"Nov 11, 2020",47.17,47.71,0.5399999999999991,up
EBAY,"Nov 10, 2020",47.55,46.54,-1.009999999999998,down
EBAY,"Nov 09, 2020",48.0,48.32,0.3200000000000003,up
ECL,"Nov 20, 2020",210.4,210.66,0.2599999999999909,up
ECL,"Nov 19, 2020",208.88,210.93,2.050000000000012,up
ECL,"Nov 18, 2020",213.13,209.44,-3.6899999999999977,down
ECL,"Nov 17, 2020",211.34,212.27,0.9300000000000068,up
ECL,"Nov 16, 2020",210.27,213.38,3.109999999999985,up
ECL,"Nov 13, 2020",205.23,208.43,3.200000000000017,up
ECL,"Nov 12, 2020",209.88,203.48,-6.400000000000006,down
ECL,"Nov 11, 2020",213.4,209.83,-3.5699999999999936,down
ECL,"Nov 10, 2020",219.47,212.23,-7.240000000000008,down
ECL,"Nov 09, 2020",210.0,216.9,6.900000000000006,up
EIX,"Nov 20, 2020",63.71,63.38,-0.3299999999999983,down
EIX,"Nov 19, 2020",64.15,63.62,-0.5300000000000082,down
EIX,"Nov 18, 2020",66.01,64.54,-1.4699999999999989,down
EIX,"Nov 17, 2020",64.77,65.6,0.8299999999999983,up
EIX,"Nov 16, 2020",64.99,65.17,0.18000000000000682,up
EIX,"Nov 13, 2020",63.0,64.06,1.0600000000000025,up
EIX,"Nov 12, 2020",62.48,62.79,0.3100000000000023,up
EIX,"Nov 11, 2020",63.12,62.9,-0.21999999999999886,down
EIX,"Nov 10, 2020",61.14,62.72,1.5799999999999983,up
EIX,"Nov 09, 2020",61.93,60.76,-1.1700000000000017,down
EW,"Nov 20, 2020",85.03,84.53,-0.5,down
EW,"Nov 19, 2020",84.45,85.24,0.7899999999999922,up
EW,"Nov 18, 2020",84.85,85.24,0.39000000000000057,up
EW,"Nov 17, 2020",85.25,85.18,-0.06999999999999318,down
EW,"Nov 16, 2020",82.9,82.17,-0.730000000000004,down
EW,"Nov 13, 2020",80.34,81.78,1.4399999999999975,up
EW,"Nov 12, 2020",79.38,80.35,0.9699999999999988,up
EW,"Nov 11, 2020",81.76,80.03,-1.7300000000000042,down
EW,"Nov 10, 2020",83.7,81.21,-2.490000000000009,down
EW,"Nov 09, 2020",82.0,84.0,2.0,up
EA,"Nov 20, 2020",119.53,121.87,2.3400000000000034,up
EA,"Nov 19, 2020",116.74,120.14,3.4000000000000057,up
EA,"Nov 18, 2020",118.34,116.84,-1.5,down
EA,"Nov 17, 2020",119.33,118.52,-0.8100000000000023,down
EA,"Nov 16, 2020",119.25,118.6,-0.6500000000000057,down
EA,"Nov 13, 2020",120.22,120.8,0.5799999999999983,up
EA,"Nov 12, 2020",120.93,119.32,-1.6100000000000136,down
EA,"Nov 11, 2020",120.3,119.78,-0.519999999999996,down
EA,"Nov 10, 2020",116.99,118.93,1.940000000000012,up
EA,"Nov 09, 2020",116.46,116.97,0.5100000000000051,up
EMR,"Nov 20, 2020",77.0,75.96,-1.0400000000000065,down
EMR,"Nov 19, 2020",76.68,77.24,0.5599999999999881,up
EMR,"Nov 18, 2020",76.78,76.89,0.10999999999999943,up
EMR,"Nov 17, 2020",77.75,76.39,-1.3599999999999994,down
EMR,"Nov 16, 2020",77.23,77.99,0.7599999999999909,up
EMR,"Nov 13, 2020",74.61,75.81,1.2000000000000028,up
EMR,"Nov 12, 2020",74.42,74.23,-0.18999999999999773,down
EMR,"Nov 11, 2020",77.18,74.9,-2.2800000000000007,down
EMR,"Nov 10, 2020",76.56,77.44,0.8799999999999955,up
ETR,"Nov 20, 2020",108.86,108.98,0.12000000000000455,up
ETR,"Nov 19, 2020",110.22,108.97,-1.25,down
ETR,"Nov 18, 2020",112.61,110.19,-2.4200000000000017,down
ETR,"Nov 17, 2020",112.27,111.96,-0.3100000000000023,down
ETR,"Nov 16, 2020",112.09,112.77,0.6799999999999926,up
ETR,"Nov 13, 2020",108.15,109.18,1.0300000000000011,up
ETR,"Nov 12, 2020",109.08,107.75,-1.3299999999999983,down
ETR,"Nov 11, 2020",109.81,109.83,0.019999999999996014,up
ETR,"Nov 10, 2020",108.68,109.23,0.5499999999999972,up
EOG,"Nov 20, 2020",45.1,45.39,0.28999999999999915,up
EOG,"Nov 19, 2020",44.45,45.46,1.009999999999998,up
EOG,"Nov 18, 2020",46.2,44.93,-1.2700000000000031,down
EOG,"Nov 17, 2020",44.85,45.67,0.8200000000000003,up
EOG,"Nov 16, 2020",44.29,45.35,1.0600000000000025,up
EOG,"Nov 13, 2020",40.98,42.67,1.6900000000000048,up
EOG,"Nov 12, 2020",40.81,40.49,-0.3200000000000003,down
EOG,"Nov 11, 2020",42.75,41.91,-0.8400000000000034,down
EOG,"Nov 10, 2020",41.0,42.19,1.1899999999999975,up
EOG,"Nov 09, 2020",39.45,40.31,0.8599999999999994,up
EFX,"Nov 20, 2020",173.72,171.64,-2.0800000000000125,down
EFX,"Nov 19, 2020",170.49,173.61,3.1200000000000045,up
EFX,"Nov 18, 2020",172.61,171.95,-0.660000000000025,down
EFX,"Nov 17, 2020",170.04,171.95,1.9099999999999968,up
EFX,"Nov 16, 2020",166.3,171.51,5.20999999999998,up
EFX,"Nov 13, 2020",164.31,165.09,0.7800000000000011,up
EFX,"Nov 12, 2020",159.03,162.52,3.490000000000009,up
EFX,"Nov 11, 2020",155.68,159.19,3.509999999999991,up
EFX,"Nov 10, 2020",151.51,154.61,3.1000000000000227,up
EFX,"Nov 09, 2020",158.01,151.9,-6.109999999999987,down
EQIX,"Nov 20, 2020",732.97,728.12,-4.850000000000024,down
EQIX,"Nov 19, 2020",737.73,730.59,-7.139999999999987,down
EQIX,"Nov 18, 2020",747.89,734.32,-13.569999999999936,down
EQIX,"Nov 17, 2020",750.61,751.18,0.5699999999999363,up
EQIX,"Nov 16, 2020",762.57,755.09,-7.480000000000018,down
EQIX,"Nov 13, 2020",764.6,760.81,-3.790000000000077,down
EQIX,"Nov 12, 2020",767.12,760.31,-6.810000000000057,down
EQIX,"Nov 11, 2020",733.72,760.85,27.129999999999995,up
EQIX,"Nov 10, 2020",743.13,726.77,-16.360000000000017,down
EQR,"Nov 20, 2020",59.95,60.56,0.6099999999999994,up
EQR,"Nov 19, 2020",59.59,59.86,0.269999999999996,up
EQR,"Nov 18, 2020",62.69,59.96,-2.729999999999997,down
EQR,"Nov 17, 2020",61.84,62.5,0.6599999999999966,up
EQR,"Nov 16, 2020",61.97,62.75,0.7800000000000011,up
EQR,"Nov 13, 2020",58.7,60.15,1.4499999999999955,up
EQR,"Nov 12, 2020",59.21,58.52,-0.6899999999999977,down
EQR,"Nov 11, 2020",61.0,59.59,-1.4099999999999966,down
EQR,"Nov 10, 2020",59.63,61.44,1.8099999999999952,up
EQR,"Nov 09, 2020",57.6,59.28,1.6799999999999995,up
ESS,"Nov 20, 2020",254.79,254.1,-0.6899999999999977,down
ESS,"Nov 19, 2020",252.46,254.15,1.6899999999999975,up
ESS,"Nov 18, 2020",260.3,254.2,-6.100000000000023,down
ESS,"Nov 17, 2020",260.03,260.0,-0.02999999999997272,down
ESS,"Nov 16, 2020",263.66,262.95,-0.7100000000000364,down
ESS,"Nov 13, 2020",249.02,254.91,5.889999999999987,up
ESS,"Nov 12, 2020",251.4,247.18,-4.219999999999999,down
ESS,"Nov 11, 2020",259.57,246.75,-12.819999999999993,down
ESS,"Nov 10, 2020",254.51,258.94,4.430000000000007,up
ESS,"Nov 09, 2020",246.94,254.45,7.509999999999992,up
EL,"Nov 20, 2020",242.37,240.56,-1.8100000000000025,down
EL,"Nov 19, 2020",245.95,241.92,-4.030000000000001,down
EL,"Nov 18, 2020",257.42,250.32,-7.100000000000023,down
EL,"Nov 17, 2020",255.22,256.95,1.7299999999999898,up
EL,"Nov 16, 2020",258.75,258.34,-0.410000000000025,down
EL,"Nov 13, 2020",250.0,255.11,5.110000000000014,up
EL,"Nov 12, 2020",247.88,249.49,1.6100000000000136,up
EL,"Nov 11, 2020",249.39,248.23,-1.1599999999999966,down
EL,"Nov 10, 2020",246.72,247.35,0.6299999999999955,up
EL,"Nov 09, 2020",248.97,246.21,-2.7599999999999905,down
ETSY,"Nov 20, 2020",136.52,140.06,3.539999999999992,up
ETSY,"Nov 19, 2020",128.0,134.5,6.5,up
ETSY,"Nov 18, 2020",127.84,127.01,-0.8299999999999983,down
ETSY,"Nov 17, 2020",126.71,128.82,2.1099999999999994,up
ETSY,"Nov 16, 2020",122.54,125.62,3.0799999999999983,up
ETSY,"Nov 13, 2020",128.55,124.92,-3.6300000000000097,down
ETSY,"Nov 12, 2020",129.64,127.03,-2.6099999999999848,down
ETSY,"Nov 11, 2020",121.92,130.59,8.670000000000002,up
ETSY,"Nov 10, 2020",126.22,119.43,-6.789999999999992,down
ETSY,"Nov 09, 2020",130.96,121.2,-9.760000000000003,down
EVRG,"Nov 20, 2020",53.65,54.51,0.8599999999999994,up
EVRG,"Nov 19, 2020",54.46,53.69,-0.7700000000000031,down
EVRG,"Nov 18, 2020",56.94,55.01,-1.93,down
EVRG,"Nov 17, 2020",57.13,56.57,-0.5600000000000023,down
EVRG,"Nov 16, 2020",57.95,57.63,-0.3200000000000003,down
EVRG,"Nov 13, 2020",55.54,57.11,1.5700000000000005,up
EVRG,"Nov 12, 2020",56.88,55.72,-1.1600000000000037,down
EVRG,"Nov 11, 2020",58.58,57.3,-1.2800000000000011,down
EVRG,"Nov 10, 2020",57.97,58.59,0.6200000000000045,up
ES,"Nov 20, 2020",88.17,88.63,0.4599999999999938,up
ES,"Nov 19, 2020",89.51,88.19,-1.3200000000000074,down
ES,"Nov 18, 2020",92.35,89.75,-2.5999999999999943,down
ES,"Nov 17, 2020",94.02,91.75,-2.269999999999996,down
ES,"Nov 16, 2020",94.21,94.43,0.22000000000001307,up
ES,"Nov 13, 2020",92.86,93.29,0.4300000000000068,up
ES,"Nov 12, 2020",94.16,92.31,-1.8499999999999943,down
ES,"Nov 11, 2020",94.08,94.42,0.3400000000000034,up
ES,"Nov 10, 2020",94.19,93.66,-0.5300000000000011,down
ES,"Nov 09, 2020",95.0,93.53,-1.4699999999999989,down
RE,"Nov 20, 2020",234.02,231.1,-2.920000000000016,down
RE,"Nov 19, 2020",233.21,233.83,0.6200000000000045,up
RE,"Nov 18, 2020",239.44,235.13,-4.310000000000001,down
RE,"Nov 17, 2020",235.36,238.39,3.0299999999999727,up
RE,"Nov 16, 2020",238.23,238.8,0.5700000000000216,up
RE,"Nov 13, 2020",232.26,232.31,0.05000000000001137,up
RE,"Nov 12, 2020",232.87,230.3,-2.569999999999993,down
RE,"Nov 11, 2020",240.3,235.03,-5.270000000000009,down
RE,"Nov 10, 2020",232.69,240.2,7.509999999999992,up
RE,"Nov 09, 2020",227.48,231.69,4.210000000000008,up
EXC,"Nov 20, 2020",42.24,41.87,-0.37000000000000455,down
EXC,"Nov 19, 2020",42.47,42.35,-0.11999999999999746,down
EXC,"Nov 18, 2020",43.19,42.7,-0.4899999999999949,down
EXC,"Nov 17, 2020",42.88,43.07,0.18999999999999773,up
EXC,"Nov 16, 2020",43.21,43.34,0.13000000000000256,up
EXC,"Nov 13, 2020",42.7,42.89,0.18999999999999773,up
EXC,"Nov 12, 2020",43.45,42.7,-0.75,down
EXC,"Nov 11, 2020",43.2,43.84,0.6400000000000006,up
